1560953593.821207 server started (83070): version 2.7, socket /private/tmp/tmux-501/default, protocol 8
1560953593.821255 on Darwin 18.6.0 Darwin Kernel Version 18.6.0: Thu Apr 25 23:16:27 PDT 2019; root:xnu-4903.261.4~2/RELEASE_X86_64; libevent 2.1.8-stable (select)
1560953593.823064 add peer 0x108201000: 9 (0x7f9ccb003800)
1560953593.823102 new client 0x7f9ccb003800
1560953593.823193 loading /usr/local/etc/tmux.conf
1560953593.823214 loading /Users/james/.tmux.conf
1560953593.823482 /Users/james/.tmux.conf: source-file "${HOME}/configs/.tmux.conf"
1560953593.823519 /Users/james/.tmux.conf: source-file "${HOME}/.tmux-themepack/powerline/block/cyan.tmuxtheme"
1560953593.823559 server loop enter
1560953602.150146 cmdq_next <global>: empty
1560953602.150151 cmdq_next <0x7f9ccb003800>: empty
1560953602.150155 @0 active pane changed
1560953602.150159 @0 name timer already queued (58938 left)
1560953602.150211 %0 has 3 bytes
1560953602.150218 @0 alerts timer reset 0
1560953602.150224 screen_write_start: size 270x79, pane %0
1560953602.150229 input_parse: %0 ground, 3 bytes: \b \b
1560953602.150233 input_c0_dispatch: '\b'
1560953602.150237 screen_write_collect_end: 1   (at 54,3)
1560953602.150242 input_c0_dispatch: '\b'
1560953602.150247 /dev/ttys007: \b
1560953602.150254 /dev/ttys007: \033[38;5;255m
1560953602.150260 /dev/ttys007: \033[40m
1560953602.150263 /dev/ttys007:  
1560953602.150268 screen_write_collect_flush: flushed 1 items (1 bytes)
1560953602.150272 screen_write_stop: 1 cells (1 written, 0 skipped)
1560953602.150277 cmdq_next <global>: empty
1560953602.150281 cmdq_next <0x7f9ccb003800>: empty
1560953602.150285 /dev/ttys007: \b
1560953602.150289 /dev/ttys007: \033(B\033[m
1560953602.150293 @0 active pane changed
1560953602.150297 @0 name timer already queued (58800 left)
1560953602.150314 /dev/ttys007: wrote 25 bytes (of 25)
1560953602.150318 cmdq_next <global>: empty
1560953602.150322 cmdq_next <0x7f9ccb003800>: empty
1560953602.150326 @0 active pane changed
1560953602.150330 @0 name timer already queued (58767 left)
1560953602.196079 /dev/ttys007: read 1 bytes (already 0)
1560953602.196117 /dev/ttys007: keys are 1 (d)
1560953602.196129 /dev/ttys007: next key is 1 (d) (expired=0)
1560953602.196140 /dev/ttys007: complete key d 0x64
1560953602.196152 session 0 activity 1560953602.196148 (last 1560953602.150058)
1560953602.196162 cmd_find_from_session: s=$0
1560953602.196171 cmd_find_from_session: wl=0 1 w=@0 zsh
1560953602.196179 cmd_find_from_session: wp=%0
1560953602.196186 cmd_find_from_session: idx=none
1560953602.196194 session 0 not pasting
1560953602.196205 key table root (pane %0)
1560953602.196214 not found in key table root
1560953602.196224 writing key 0x64 (d) to %0
1560953602.196237 cmdq_next <global>: empty
1560953602.196244 cmdq_next <0x7f9ccb003800>: empty
1560953602.196269 @0 active pane changed
1560953602.196290 @0 name timer already queued (12809 left)
1560953602.196321 cmdq_next <global>: empty
1560953602.196329 cmdq_next <0x7f9ccb003800>: empty
1560953602.196336 @0 active pane changed
1560953602.196341 @0 name timer already queued (12756 left)
1560953602.196532 %0 has 1 bytes
1560953602.196546 @0 alerts timer reset 0
1560953602.196554 screen_write_start: size 270x79, pane %0
1560953602.196561 input_parse: %0 ground, 1 bytes: d
1560953602.196567 screen_write_collect_end: 1 d (at 54,3)
1560953602.196579 /dev/ttys007: \033[38;5;255m
1560953602.196586 /dev/ttys007: \033[40m
1560953602.196592 /dev/ttys007: d
1560953602.196598 screen_write_collect_flush: flushed 1 items (1 bytes)
1560953602.196603 screen_write_stop: 1 cells (1 written, 0 skipped)
1560953602.196610 cmdq_next <global>: empty
1560953602.196615 cmdq_next <0x7f9ccb003800>: empty
1560953602.196622 /dev/ttys007: \033(B\033[m
1560953602.196627 @0 active pane changed
1560953602.196636 @0 name timer already queued (12461 left)
1560953602.196681 /dev/ttys007: wrote 23 bytes (of 23)
1560953602.196749 cmdq_next <global>: empty
1560953602.196763 cmdq_next <0x7f9ccb003800>: empty
1560953602.196775 @0 active pane changed
1560953602.196784 @0 name timer already queued (12314 left)
1560953602.210240 @0 name timer expired
1560953602.210323 cmdq_next <global>: empty
1560953602.210342 cmdq_next <0x7f9ccb003800>: empty
1560953602.210365 @0 active pane changed
1560953602.210509 format '#{pane_current_command}' -> 'zsh'
1560953602.210528 format '' -> ''
1560953602.210538 format '#{?pane_in_mode,[tmux],#{pane_current_command}}#{?pane_dead,[dead],}' -> 'zsh'
1560953602.210572 @0 name not changed (still zsh)
1560953602.271659 /dev/ttys007: read 1 bytes (already 0)
1560953602.271686 /dev/ttys007: keys are 1 (o)
1560953602.271694 /dev/ttys007: next key is 1 (o) (expired=0)
1560953602.271700 /dev/ttys007: complete key o 0x6f
1560953602.271709 session 0 activity 1560953602.271706 (last 1560953602.196148)
1560953602.271717 cmd_find_from_session: s=$0
1560953602.271722 cmd_find_from_session: wl=0 1 w=@0 zsh
1560953602.271728 cmd_find_from_session: wp=%0
1560953602.271732 cmd_find_from_session: idx=none
1560953602.271738 session 0 not pasting
1560953602.271745 key table root (pane %0)
1560953602.271751 not found in key table root
1560953602.271758 writing key 0x6f (o) to %0
1560953602.271766 cmdq_next <global>: empty
1560953602.271772 cmdq_next <0x7f9ccb003800>: empty
1560953602.271780 @0 active pane not changed
1560953602.271805 cmdq_next <global>: empty
1560953602.271811 cmdq_next <0x7f9ccb003800>: empty
1560953602.271817 @0 active pane not changed
1560953602.272013 %0 has 1 bytes
1560953602.272028 @0 alerts timer reset 0
1560953602.272036 screen_write_start: size 270x79, pane %0
1560953602.272042 input_parse: %0 ground, 1 bytes: o
1560953602.272049 screen_write_collect_end: 1 o (at 55,3)
1560953602.272060 /dev/ttys007: \033[38;5;255m
1560953602.272067 /dev/ttys007: \033[40m
1560953602.272073 /dev/ttys007: o
1560953602.272078 screen_write_collect_flush: flushed 1 items (1 bytes)
1560953602.272084 screen_write_stop: 1 cells (1 written, 0 skipped)
1560953602.272091 cmdq_next <global>: empty
1560953602.272096 cmdq_next <0x7f9ccb003800>: empty
1560953602.272102 /dev/ttys007: \033(B\033[m
1560953602.272108 @0 active pane changed
1560953602.272113 @0 name timer queued (438262 left)
1560953602.272137 /dev/ttys007: wrote 23 bytes (of 23)
1560953602.272146 cmdq_next <global>: empty
1560953602.272154 cmdq_next <0x7f9ccb003800>: empty
1560953602.272161 @0 active pane changed
1560953602.272169 @0 name timer already queued (438207 left)
1560953602.390733 /dev/ttys007: read 1 bytes (already 0)
1560953602.390761 /dev/ttys007: keys are 1 (w)
1560953602.390767 /dev/ttys007: next key is 1 (w) (expired=0)
1560953602.390773 /dev/ttys007: complete key w 0x77
1560953602.390779 session 0 activity 1560953602.390777 (last 1560953602.271706)
1560953602.390785 cmd_find_from_session: s=$0
1560953602.390790 cmd_find_from_session: wl=0 1 w=@0 zsh
1560953602.390794 cmd_find_from_session: wp=%0
1560953602.390798 cmd_find_from_session: idx=none
1560953602.390802 session 0 not pasting
1560953602.390808 key table root (pane %0)
1560953602.390813 not found in key table root
1560953602.390818 writing key 0x77 (w) to %0
1560953602.390825 cmdq_next <global>: empty
1560953602.390830 cmdq_next <0x7f9ccb003800>: empty
1560953602.390837 @0 active pane changed
1560953602.390841 @0 name timer already queued (319534 left)
1560953602.390863 cmdq_next <global>: empty
1560953602.390868 cmdq_next <0x7f9ccb003800>: empty
1560953602.390872 @0 active pane changed
1560953602.390876 @0 name timer already queued (319498 left)
1560953602.391008 %0 has 1 bytes
1560953602.391014 @0 alerts timer reset 0
1560953602.391021 screen_write_start: size 270x79, pane %0
1560953602.391025 input_parse: %0 ground, 1 bytes: w
1560953602.391030 screen_write_collect_end: 1 w (at 56,3)
1560953602.391039 /dev/ttys007: \033[38;5;255m
1560953602.391045 /dev/ttys007: \033[40m
1560953602.391051 /dev/ttys007: w
1560953602.391056 screen_write_collect_flush: flushed 1 items (1 bytes)
1560953602.391060 screen_write_stop: 1 cells (1 written, 0 skipped)
1560953602.391065 cmdq_next <global>: empty
1560953602.391069 cmdq_next <0x7f9ccb003800>: empty
1560953602.391074 /dev/ttys007: \033(B\033[m
1560953602.391078 @0 active pane changed
1560953602.391082 @0 name timer already queued (319293 left)
1560953602.391098 /dev/ttys007: wrote 23 bytes (of 23)
1560953602.391103 cmdq_next <global>: empty
1560953602.391107 cmdq_next <0x7f9ccb003800>: empty
1560953602.391111 @0 active pane changed
1560953602.391115 @0 name timer already queued (319260 left)
1560953602.632196 /dev/ttys007: read 1 bytes (already 0)
1560953602.632224 /dev/ttys007: keys are 1 (\r)
1560953602.632231 /dev/ttys007: next key is 1 (\r) (expired=0)
1560953602.632237 /dev/ttys007: complete key \r 0xd
1560953602.632245 session 0 activity 1560953602.632243 (last 1560953602.390777)
1560953602.632252 cmd_find_from_session: s=$0
1560953602.632258 cmd_find_from_session: wl=0 1 w=@0 zsh
1560953602.632263 cmd_find_from_session: wp=%0
1560953602.632268 cmd_find_from_session: idx=none
1560953602.632274 session 0 not pasting
1560953602.632281 key table root (pane %0)
1560953602.632286 not found in key table root
1560953602.632293 writing key 0xd (Enter) to %0
1560953602.632301 cmdq_next <global>: empty
1560953602.632307 cmdq_next <0x7f9ccb003800>: empty
1560953602.632315 @0 active pane changed
1560953602.632320 @0 name timer already queued (78055 left)
1560953602.632346 cmdq_next <global>: empty
1560953602.632355 cmdq_next <0x7f9ccb003800>: empty
1560953602.632363 @0 active pane changed
1560953602.632371 @0 name timer already queued (78005 left)
1560953602.632533 %0 has 7 bytes
1560953602.632551 @0 alerts timer reset 0
1560953602.632560 screen_write_start: size 270x79, pane %0
1560953602.632566 input_parse: %0 ground, 7 bytes: \033[?1l\033>
1560953602.632574 input_csi_dispatch: 'l' "?" "1"
1560953602.632580 parameter 0: number 1
1560953602.632586 input_esc_dispatch: '>', 
1560953602.632593 screen_write_collect_flush: flushed 0 items (0 bytes)
1560953602.632598 screen_write_stop: 0 cells (0 written, 0 skipped)
1560953602.632604 cmdq_next <global>: empty
1560953602.632610 cmdq_next <0x7f9ccb003800>: empty
1560953602.632617 @0 active pane changed
1560953602.632623 @0 name timer already queued (77753 left)
1560953602.632639 %0 has 11 bytes
1560953602.632645 @0 alerts timer reset 0
1560953602.632652 screen_write_start: size 270x79, pane %0
1560953602.632658 input_parse: %0 ground, 11 bytes: \033[?2004l\r\r\n
1560953602.632664 input_csi_dispatch: 'l' "?" "2004"
1560953602.632669 parameter 0: number 2004
1560953602.632675 input_c0_dispatch: '\r'
1560953602.632680 input_c0_dispatch: '\r'
1560953602.632685 input_c0_dispatch: '\n'
1560953602.632690 screen_write_linefeed: at 0,3 (region 0-78)
1560953602.632696 screen_write_collect_flush: flushed 0 items (0 bytes)
1560953602.632701 screen_write_stop: 0 cells (0 written, 0 skipped)
1560953602.632706 cmdq_next <global>: empty
1560953602.632712 cmdq_next <0x7f9ccb003800>: empty
1560953602.632717 /dev/ttys007: \r
1560953602.632723 /dev/ttys007: \n
1560953602.632728 /dev/ttys007: \033[?2004l
1560953602.632734 @0 active pane changed
1560953602.632739 @0 name timer already queued (77636 left)
1560953602.632762 /dev/ttys007: wrote 10 bytes (of 10)
1560953602.632768 cmdq_next <global>: empty
1560953602.632774 cmdq_next <0x7f9ccb003800>: empty
1560953602.632779 @0 active pane changed
1560953602.632784 @0 name timer already queued (77591 left)
1560953602.633648 %0 has 8 bytes
1560953602.633666 @0 alerts timer reset 0
1560953602.633674 screen_write_start: size 270x79, pane %0
1560953602.633681 input_parse: %0 ground, 8 bytes: \033ktmux\033\\
1560953602.633687 input_enter_rename
1560953602.633693 input_esc_dispatch: '\\', 
1560953602.633700 screen_write_collect_flush: flushed 0 items (0 bytes)
1560953602.633706 screen_write_stop: 0 cells (0 written, 0 skipped)
1560953602.633713 cmdq_next <global>: empty
1560953602.633719 cmdq_next <0x7f9ccb003800>: empty
1560953602.633729 @0 active pane changed
1560953602.633735 @0 name timer already queued (76640 left)
1560953602.638974 add peer 0x108212000: 11 (0x7f9ccc803e00)
1560953602.638997 new client 0x7f9ccc803e00
1560953602.639003 cmdq_next <global>: empty
1560953602.639008 cmdq_next <0x7f9ccb003800>: empty
1560953602.639015 @0 active pane changed
1560953602.639019 @0 name timer already queued (71356 left)
1560953602.640084 peer 0x108212000 message 100
1560953602.640098 client 0x7f9ccc803e00 IDENTIFY_FLAGS 0x10000
1560953602.640103 peer 0x108212000 message 101
1560953602.640108 client 0x7f9ccc803e00 IDENTIFY_TERM screen-256color
1560953602.640112 peer 0x108212000 message 102
1560953602.640116 client 0x7f9ccc803e00 IDENTIFY_TTYNAME /dev/ttys003
1560953602.640121 peer 0x108212000 message 108
1560953602.640131 client 0x7f9ccc803e00 IDENTIFY_CWD /Users/james/configs
1560953602.640136 peer 0x108212000 message 104
1560953602.640140 client 0x7f9ccc803e00 IDENTIFY_STDIN 12
1560953602.640144 peer 0x108212000 message 107
1560953602.640148 client 0x7f9ccc803e00 IDENTIFY_CLIENTPID 83745
1560953602.640152 peer 0x108212000 message 105
1560953602.640158 client 0x7f9ccc803e00 IDENTIFY_ENVIRON Apple_PubSub_Socket_Render=/private/tmp/com.apple.launchd.LNpT88TrWB/Render
1560953602.640162 peer 0x108212000 message 105
1560953602.640167 client 0x7f9ccc803e00 IDENTIFY_ENVIRON CLICOLOR=1
1560953602.640171 peer 0x108212000 message 105
1560953602.640175 client 0x7f9ccc803e00 IDENTIFY_ENVIRON COLORFGBG=15;0
1560953602.640179 peer 0x108212000 message 105
1560953602.640184 client 0x7f9ccc803e00 IDENTIFY_ENVIRON COLORTERM=truecolor
1560953602.640188 peer 0x108212000 message 105
1560953602.640193 client 0x7f9ccc803e00 IDENTIFY_ENVIRON GEM_HOME=/Users/james/.rvm/gems/ruby-2.4.2
1560953602.640198 peer 0x108212000 message 105
1560953602.640203 client 0x7f9ccc803e00 IDENTIFY_ENVIRON GEM_PATH=/Users/james/.rvm/gems/ruby-2.4.2:/Users/james/.rvm/gems/ruby-2.4.2@global
1560953602.640207 peer 0x108212000 message 105
1560953602.640212 client 0x7f9ccc803e00 IDENTIFY_ENVIRON HOME=/Users/james
1560953602.640216 peer 0x108212000 message 105
1560953602.640221 client 0x7f9ccc803e00 IDENTIFY_ENVIRON IRBRC=/Users/james/.rvm/rubies/ruby-2.4.2/.irbrc
1560953602.640225 peer 0x108212000 message 105
1560953602.640230 client 0x7f9ccc803e00 IDENTIFY_ENVIRON ITERM_PROFILE=Default
1560953602.640234 peer 0x108212000 message 105
1560953602.640239 client 0x7f9ccc803e00 IDENTIFY_ENVIRON ITERM_SESSION_ID=w0t2p0:3632FEDC-84AA-43C1-9FCC-949E467DA1E4
1560953602.640243 peer 0x108212000 message 105
1560953602.640247 client 0x7f9ccc803e00 IDENTIFY_ENVIRON LANG=en_US.UTF-8
1560953602.640251 peer 0x108212000 message 105
1560953602.640256 client 0x7f9ccc803e00 IDENTIFY_ENVIRON LC_CTYPE=en_US.UTF-8
1560953602.640260 peer 0x108212000 message 105
1560953602.640264 client 0x7f9ccc803e00 IDENTIFY_ENVIRON LESS=-R
1560953602.640268 peer 0x108212000 message 105
1560953602.640273 client 0x7f9ccc803e00 IDENTIFY_ENVIRON LOGNAME=james
1560953602.640277 peer 0x108212000 message 105
1560953602.640282 client 0x7f9ccc803e00 IDENTIFY_ENVIRON LSCOLORS=DxGxxxxxbxxxbxbxFxFx
1560953602.640286 peer 0x108212000 message 105
1560953602.640291 client 0x7f9ccc803e00 IDENTIFY_ENVIRON MY_RUBY_HOME=/Users/james/.rvm/rubies/ruby-2.4.2
1560953602.640295 peer 0x108212000 message 105
1560953602.640299 client 0x7f9ccc803e00 IDENTIFY_ENVIRON NVM_CD_FLAGS=-q
1560953602.640303 peer 0x108212000 message 105
1560953602.640308 client 0x7f9ccc803e00 IDENTIFY_ENVIRON NVM_DIR=/Users/james/.nvm
1560953602.640312 peer 0x108212000 message 105
1560953602.640316 client 0x7f9ccc803e00 IDENTIFY_ENVIRON OLDPWD=/Users/james/configs
1560953602.640320 peer 0x108212000 message 105
1560953602.640325 client 0x7f9ccc803e00 IDENTIFY_ENVIRON PAGER=less
1560953602.640329 peer 0x108212000 message 105
1560953602.640343 client 0x7f9ccc803e00 IDENTIFY_ENVIRON PATH=/Users/james/.rvm/gems/ruby-2.4.2/bin:/Users/james/.rvm/gems/ruby-2.4.2@global/bin:/Users/james/.rvm/rubies/ruby-2.4.2/bin:/Users/james/.nvm/versions/node/v8.11.2/bin:/usr/local/bin:/usr/bin:/bin:/usr/sbin:/sbin:/Applications/Postgres.app/Contents/Versions/latest/bin:/Users/james/.rvm/gems/ruby-2.4.2/bin:/Users/james/.rvm/gems/ruby-2.4.2@global/bin:/Users/james/.rvm/rubies/ruby-2.4.2/bin:/Users/james/.rvm/bin:/Users/james/.rvm/bin
1560953602.640350 peer 0x108212000 message 105
1560953602.640355 client 0x7f9ccc803e00 IDENTIFY_ENVIRON PWD=/Users/james/configs
1560953602.640359 peer 0x108212000 message 105
1560953602.640363 client 0x7f9ccc803e00 IDENTIFY_ENVIRON RUBY_VERSION=ruby-2.4.2
1560953602.640367 peer 0x108212000 message 105
1560953602.640372 client 0x7f9ccc803e00 IDENTIFY_ENVIRON SHELL=/bin/zsh
1560953602.640376 peer 0x108212000 message 105
1560953602.640380 client 0x7f9ccc803e00 IDENTIFY_ENVIRON SHLVL=2
1560953602.640385 peer 0x108212000 message 105
1560953602.640390 client 0x7f9ccc803e00 IDENTIFY_ENVIRON SSH_AUTH_SOCK=/private/tmp/com.apple.launchd.ZaEaxMeSpO/Listeners
1560953602.640394 peer 0x108212000 message 105
1560953602.640398 client 0x7f9ccc803e00 IDENTIFY_ENVIRON TERM=screen-256color
1560953602.640402 peer 0x108212000 message 105
1560953602.640407 client 0x7f9ccc803e00 IDENTIFY_ENVIRON TERM_PROGRAM=iTerm.app
1560953602.640410 peer 0x108212000 message 105
1560953602.640415 client 0x7f9ccc803e00 IDENTIFY_ENVIRON TERM_PROGRAM_VERSION=3.2.9
1560953602.640419 peer 0x108212000 message 105
1560953602.640424 client 0x7f9ccc803e00 IDENTIFY_ENVIRON TERM_SESSION_ID=w0t2p0:3632FEDC-84AA-43C1-9FCC-949E467DA1E4
1560953602.640428 peer 0x108212000 message 105
1560953602.640432 client 0x7f9ccc803e00 IDENTIFY_ENVIRON TMPDIR=/var/folders/lp/pdssp26s561dy0kqr6hsb4q00000gn/T/
1560953602.640436 peer 0x108212000 message 105
1560953602.640441 client 0x7f9ccc803e00 IDENTIFY_ENVIRON TMUX=/private/tmp/tmux-501/default,83070,0
1560953602.640445 peer 0x108212000 message 105
1560953602.640449 client 0x7f9ccc803e00 IDENTIFY_ENVIRON TMUX_PANE=%0
1560953602.640453 peer 0x108212000 message 105
1560953602.640458 client 0x7f9ccc803e00 IDENTIFY_ENVIRON USER=james
1560953602.640462 peer 0x108212000 message 105
1560953602.640466 client 0x7f9ccc803e00 IDENTIFY_ENVIRON XPC_FLAGS=0x0
1560953602.640470 peer 0x108212000 message 105
1560953602.640474 client 0x7f9ccc803e00 IDENTIFY_ENVIRON XPC_SERVICE_NAME=0
1560953602.640478 peer 0x108212000 message 105
1560953602.640483 client 0x7f9ccc803e00 IDENTIFY_ENVIRON ZSH=/Users/james/.oh-my-zsh
1560953602.640487 peer 0x108212000 message 105
1560953602.640491 client 0x7f9ccc803e00 IDENTIFY_ENVIRON __CF_USER_TEXT_ENCODING=0x0:0:0
1560953602.640495 peer 0x108212000 message 105
1560953602.640501 client 0x7f9ccc803e00 IDENTIFY_ENVIRON is_vim=ps -o state= -o comm= -t '#{pane_tty}'     | grep -iqE '^[^TXZ ]+ +(\\S+\\/)?g?(view|n?vim?x?)(diff)?$'
1560953602.640505 peer 0x108212000 message 105
